Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Yarraville,220 Roberts St,3,h,1005000.0,S,Jas,15/07/2017,6.0,3013.0,3.0,1.0,2.0,451.0,,,Maribyrnong,-38.0,145.0,Western Metropolitan,6543.0,,,,,
Abbotsford,101 Charles St,2,h,911000.0,S,Purplebricks,22/07/2017,3.0,3067.0,2.0,1.0,0.0,141.0,,,Yarra,-38.0,145.0,Northern Metropolitan,4019.0,,,,,
Abbotsford,133 Yarra St,2,h,1190000.0,S,Biggin,22/07/2017,3.0,3067.0,2.0,2.0,1.0,147.0,175.0,2000.0,Yarra,-38.0,145.0,Northern Metropolitan,4019.0,,,,,
Aberfeldie,5 Aroona Ct,3,h,1680000.0,SP,Raine,22/07/2017,8.0,3040.0,3.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,-38.0,145.0,Western Metropolitan,1543.0,3040.0,3.0,210.0,883.0,3367.0
Altona,16 Cain Ct,3,h,1005000.0,SP,Barlow,22/07/2017,11.0,3018.0,3.0,1.0,2.0,636.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,1/26 Maidstone St,4,t,820000.0,SP,hockingstuart,22/07/2017,11.0,3018.0,4.0,2.0,2.0,288.0,,1970.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,64 Queen St,4,h,1360000.0,S,Greg,22/07/2017,11.0,3018.0,4.0,2.0,4.0,615.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,6 Rose St,3,h,950000.0,SP,Barlow,22/07/2017,11.0,3018.0,3.0,1.0,1.0,399.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona Meadows,52 Shirley St,3,h,620000.0,S,hockingstuart,22/07/2017,16.0,3028.0,3.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,7630.0,,,,,
Altona North,12 Chambers Rd,3,h,830000.0,SP,RT,22/07/2017,9.0,3025.0,3.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,131 Chambers Rd,3,h,730000.0,S,Greg,22/07/2017,9.0,3025.0,3.0,1.0,1.0,276.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,2/16 Stapley Cr,2,h,510000.0,S,Sweeney,22/07/2017,9.0,3025.0,2.0,1.0,1.0,170.0,100.0,2001.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Ardeer,48 McLaughlin St,3,h,645000.0,S,Barry,22/07/2017,13.0,3022.0,3.0,1.0,1.0,603.0,,,Brimbank,-38.0,145.0,Western Metropolitan,1281.0,,,,,
Armadale,16/74 Denbigh Rd,2,u,486000.0,S,hockingstuart,22/07/2017,6.0,3143.0,2.0,1.0,2.0,0.0,63.0,1960.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Ascot Vale,2/41 Sandown Rd,3,t,855000.0,S,Alexkarbon,22/07/2017,4.0,3032.0,3.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,67 The Parade,2,h,1035000.0,S,Alexkarbon,22/07/2017,4.0,3032.0,2.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,85 The Parade,3,h,1310000.0,S,Brad,22/07/2017,4.0,3032.0,3.0,1.0,2.0,523.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ashwood,47B Vannam Dr,3,t,1060000.0,S,Buxton,22/07/2017,10.0,3147.0,3.0,2.0,2.0,343.0,1.0,2000.0,Monash,-38.0,145.0,Southern Metropolitan,2894.0,,,,,
Avondale Heights,26 Clarendon St,4,h,665000.0,PI,Nelson,22/07/2017,10.0,3034.0,4.0,1.0,1.0,538.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,4502.0,,,,,
Avondale Heights,49 Ridge Dr,3,h,750000.0,PI,Barry,22/07/2017,10.0,3034.0,3.0,1.0,2.0,561.0,103.0,1990.0,Moonee Valley,-38.0,145.0,Western Metropolitan,4502.0,,,,,
Balwyn,9/3 Boston Rd,2,u,800000.0,S,Langwell,22/07/2017,8.0,3103.0,2.0,1.0,1.0,0.0,,1960.0,Boroondara,-38.0,145.0,Southern Metropolitan,5682.0,3103.0,4.0,70.0,607.0,2111.0
Balwyn North,4 Carrington St,4,h,1750000.0,S,Jellis,22/07/2017,10.0,3104.0,4.0,1.0,2.0,683.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,7809.0,3104.0,4.0,62.0,398.0,1579.0
Bellfield,9 Sullivan St,2,h,906000.0,S,Miles,22/07/2017,9.0,3081.0,2.0,1.0,1.0,617.0,110.0,1960.0,Banyule,-38.0,145.0,Eastern Metropolitan,790.0,3081.0,1.0,170.0,400.0,1600.0
Bentleigh,11 Buckingham Av,3,h,1640000.0,S,Woodards,22/07/2017,11.0,3204.0,3.0,1.0,3.0,585.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,6795.0,3204.0,6.0,96.0,627.0,2392.0
Bentleigh,22 Mortimore St,3,h,1610000.0,S,Buxton,22/07/2017,11.0,3204.0,3.0,2.0,2.0,672.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,6795.0,3204.0,6.0,96.0,627.0,2392.0
Bentleigh East,1a Benina St,2,u,860000.0,S,hockingstuart,22/07/2017,14.0,3165.0,2.0,1.0,1.0,230.0,,1990.0,Glen Eira,-38.0,145.0,Southern Metropolitan,10969.0,3165.0,5.0,123.0,563.0,2033.0
Blackburn,488 Middleborough Rd,3,h,1020000.0,PI,Jellis,22/07/2017,13.0,3130.0,3.0,1.0,4.0,624.0,,,Whitehorse,-38.0,145.0,Eastern Metropolitan,5713.0,3130.0,6.0,92.0,605.0,2325.0
Blackburn South,2A Stewart Av,3,h,874000.0,S,Fletchers,22/07/2017,13.0,3130.0,3.0,2.0,1.0,232.0,103.0,2014.0,Whitehorse,-38.0,145.0,Eastern Metropolitan,4387.0,3130.0,6.0,92.0,605.0,2325.0
Braybrook,12/27 Marnoo St,3,t,560000.0,S,Sweeney,22/07/2017,9.0,3019.0,3.0,1.0,1.0,158.0,137.0,2002.0,Maribyrnong,-38.0,145.0,Western Metropolitan,3589.0,,,,,
Brighton East,10 Grant St,3,h,1500000.0,S,Hodges,22/07/2017,10.0,3187.0,3.0,2.0,1.0,279.0,,1990.0,Bayside,-38.0,145.0,Southern Metropolitan,6938.0,3187.0,2.0,53.0,325.0,1190.0
Broadmeadows,4 Holberry St,3,h,560000.0,S,YPA,22/07/2017,14.0,3047.0,3.0,1.0,1.0,639.0,,,Hume,-38.0,145.0,Northern Metropolitan,4294.0,,,,,
Brunswick,148 Donald St,3,h,1120000.0,S,Raine,22/07/2017,5.0,3056.0,3.0,1.0,1.0,322.0,107.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,54 Dunstan Av,2,h,1110000.0,S,Jellis,22/07/2017,5.0,3056.0,2.0,1.0,0.0,196.0,101.0,1922.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,9 First Av,3,h,1260000.0,S,Jellis,22/07/2017,5.0,3056.0,3.0,2.0,1.0,470.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Bundoora,22 Alma Rd,4,h,800000.0,SP,Ray,22/07/2017,12.0,3083.0,4.0,1.0,1.0,535.0,132.0,,Banyule,-38.0,145.0,Northern Metropolitan,10175.0,3083.0,1.0,138.0,1155.0,3500.0
Bundoora,398 Grimshaw St,3,h,680000.0,S,Barry,22/07/2017,12.0,3083.0,3.0,1.0,3.0,539.0,,,Banyule,-38.0,145.0,Northern Metropolitan,10175.0,3083.0,1.0,138.0,1155.0,3500.0
Cairnlea,17 Blackwood Ct,4,h,750000.0,PI,Ray,22/07/2017,15.0,3023.0,4.0,2.0,2.0,447.0,,,Brimbank,-38.0,145.0,Western Metropolitan,2674.0,,,,,
Camberwell,4 Lynden St,3,h,1830000.0,S,Ham,22/07/2017,8.0,3124.0,3.0,2.0,4.0,605.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,8920.0,3124.0,6.0,116.0,700.0,3016.0
Carlton,66 Palmerston St,3,h,920000.0,S,Nelson,22/07/2017,2.0,3053.0,3.0,1.0,0.0,98.0,,,Melbourne,-38.0,145.0,Northern Metropolitan,6786.0,,,,,
Carlton North,51 Davis St,3,h,1400000.0,VB,Jellis,22/07/2017,4.0,3054.0,3.0,2.0,0.0,107.0,,,Yarra,-38.0,145.0,Northern Metropolitan,3106.0,3054.0,6.0,109.0,626.0,2126.0
Carnegie,5/9 Cosy Gum Rd,2,u,796000.0,S,Thomson,22/07/2017,10.0,3163.0,2.0,1.0,2.0,0.0,86.0,1975.0,Glen Eira,-38.0,145.0,Southern Metropolitan,7822.0,,,,,
Carnegie,9 Vine Gr,2,h,1630000.0,S,Woodards,22/07/2017,10.0,3163.0,2.0,1.0,1.0,618.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,7822.0,,,,,
Carnegie,2A Walden Gr,3,h,1050000.0,VB,Eview,22/07/2017,10.0,3163.0,3.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira,-38.0,145.0,Southern Metropolitan,7822.0,,,,,
Chadstone,3/22 Stapley Cr,3,t,977500.0,S,Buxton,22/07/2017,12.0,3148.0,3.0,3.0,3.0,209.0,,2012.0,Monash,-38.0,145.0,Southern Metropolitan,3582.0,3148.0,1.0,130.0,,3501.0
Cheltenham,10 Cronin Ct,4,h,1138000.0,S,HAR,22/07/2017,18.0,3192.0,4.0,2.0,1.0,536.0,,,Kingston,-38.0,145.0,Southern Metropolitan,9758.0,3192.0,3.0,83.0,636.0,2337.0
Cheltenham,30 Nancy St,3,h,1050000.0,PI,Barry,22/07/2017,18.0,3192.0,3.0,1.0,2.0,539.0,169.0,1970.0,Kingston,-38.0,145.0,Southern Metropolitan,9758.0,3192.0,3.0,83.0,636.0,2337.0
Clifton Hill,11/165 Noone St,2,u,640000.0,SA,Nelson,22/07/2017,4.0,3068.0,2.0,2.0,1.0,533.0,110.0,2011.0,Yarra,-38.0,145.0,Northern Metropolitan,2954.0,,,,,
Coburg,35 Belgrave St,3,h,1285000.0,S,Nelson,22/07/2017,7.0,3058.0,3.0,1.0,2.0,579.0,143.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,11204.0,3058.0,6.0,112.0,622.0,2197.0
Coburg,1B Crozier St,3,h,890000.0,S,Peter,22/07/2017,7.0,3058.0,3.0,2.0,2.0,190.0,,2015.0,Moreland,-38.0,145.0,Northern Metropolitan,11204.0,3058.0,6.0,112.0,622.0,2197.0
Collingwood,53 Mater St,2,h,1080000.0,S,Nelson,22/07/2017,2.0,3066.0,2.0,1.0,0.0,0.0,94.0,1890.0,Yarra,-38.0,145.0,Northern Metropolitan,4553.0,,,,,
Delahey,11 Barley Ct,4,h,505000.0,S,YPA,22/07/2017,18.0,3037.0,4.0,2.0,2.0,344.0,106.0,1995.0,Brimbank,-38.0,145.0,Western Metropolitan,2898.0,3037.0,1.0,150.0,821.0,3000.0
Delahey,29 Kingsley Pl,3,h,550000.0,PI,Sweeney,22/07/2017,18.0,3037.0,3.0,2.0,2.0,668.0,,,Brimbank,-38.0,145.0,Western Metropolitan,2898.0,3037.0,1.0,150.0,821.0,3000.0
Doncaster East,18B Churchill St,3,t,816000.0,S,Barry,22/07/2017,14.0,3109.0,3.0,1.0,2.0,0.0,121.0,2010.0,Manningham,-38.0,145.0,Eastern Metropolitan,10999.0,3109.0,3.0,110.0,423.0,1473.0
Doncaster East,45 Elizabeth St,4,h,1385000.0,S,Jellis,22/07/2017,14.0,3109.0,4.0,3.0,2.0,417.0,203.0,1980.0,Manningham,-38.0,145.0,Eastern Metropolitan,10999.0,3109.0,3.0,110.0,423.0,1473.0
Donvale,66 Lisbeth Av,3,h,900000.0,PI,Philip,22/07/2017,16.0,3111.0,3.0,1.0,2.0,726.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4790.0,3111.0,2.0,106.0,586.0,2217.0
East Melbourne,205/30 St Andrews Pl,1,u,895000.0,S,Kay,22/07/2017,1.0,3002.0,1.0,1.0,1.0,0.0,60.0,1990.0,Melbourne,-38.0,145.0,Northern Metropolitan,3040.0,,,,,
Eltham,1/1326 Main Rd,3,t,751000.0,SP,Nelson,22/07/2017,18.0,3095.0,3.0,2.0,2.0,247.0,,2009.0,Nillumbik,-38.0,145.0,Eastern Metropolitan,6990.0,3095.0,4.0,139.0,781.0,2850.0
Elwood,1/3 Greig Ct,2,u,635000.0,S,McGrath,22/07/2017,7.0,3184.0,2.0,1.0,1.0,371.0,,,Port Phillip,-38.0,145.0,Southern Metropolitan,8989.0,,,,,
Elwood,7/59 Ormond Rd,2,u,630000.0,S,McGrath,22/07/2017,7.0,3184.0,2.0,1.0,1.0,637.0,73.0,1970.0,Port Phillip,-38.0,145.0,Southern Metropolitan,8989.0,,,,,
Elwood,4/6 Pine Av,2,u,730000.0,S,Biggin,22/07/2017,7.0,3184.0,2.0,2.0,1.0,0.0,,2013.0,Port Phillip,-38.0,145.0,Southern Metropolitan,8989.0,,,,,
Epping,13 Anglers Dr,4,h,600000.0,S,Stockdale,22/07/2017,20.0,3076.0,4.0,2.0,2.0,500.0,,,Whittlesea,-38.0,145.0,Northern Metropolitan,10926.0,3076.0,2.0,55.0,442.0,1660.0
Epping,6 Shields St,3,h,545000.0,S,hockingstuart,22/07/2017,20.0,3076.0,3.0,1.0,2.0,400.0,,,Whittlesea,-38.0,145.0,Northern Metropolitan,10926.0,3076.0,2.0,55.0,442.0,1660.0
Essendon,15 Robb St,3,h,1620000.0,S,Nelson,22/07/2017,8.0,3040.0,3.0,1.0,1.0,393.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,9264.0,3040.0,3.0,210.0,883.0,3367.0
Flemington,15/60 Farnham St,2,u,505000.0,SP,Nelson,22/07/2017,3.0,3031.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-38.0,145.0,Northern Metropolitan,3593.0,,,,,
Footscray,16 Creswick St,3,h,900000.0,PI,Sweeney,22/07/2017,5.0,3011.0,3.0,1.0,3.0,312.0,106.0,1880.0,Maribyrnong,-38.0,145.0,Western Metropolitan,7570.0,,,,,
Footscray,15 Greer St,4,h,1000000.0,SA,Nelson,22/07/2017,5.0,3011.0,4.0,2.0,1.0,180.0,206.0,1994.0,Maribyrnong,-38.0,145.0,Western Metropolitan,7570.0,,,,,
Footscray,12 Jerrold St,4,h,891000.0,S,Sweeney,22/07/2017,5.0,3011.0,4.0,1.0,3.0,446.0,102.0,1920.0,Maribyrnong,-38.0,145.0,Western Metropolitan,7570.0,,,,,
Forest Hill,2/66 Mahoneys Rd,3,h,742000.0,S,hockingstuart,22/07/2017,15.0,3131.0,3.0,1.0,1.0,404.0,,,Whitehorse,-38.0,145.0,Eastern Metropolitan,4385.0,3131.0,3.0,136.0,665.0,2367.0
Forest Hill,19 Victor Cr,3,h,1011000.0,S,McGrath,22/07/2017,15.0,3131.0,3.0,1.0,1.0,590.0,114.0,1960.0,Whitehorse,-38.0,145.0,Eastern Metropolitan,4385.0,3131.0,3.0,136.0,665.0,2367.0
Gladstone Park,124 Carrick Dr,3,h,645000.0,S,Barry,22/07/2017,13.0,3043.0,3.0,1.0,1.0,556.0,,,Hume,-38.0,145.0,Western Metropolitan,3285.0,3043.0,1.0,69.0,350.0,1502.0
Gladstone Park,11 Leura Ct,3,h,627000.0,SP,Barry,22/07/2017,13.0,3043.0,3.0,1.0,2.0,573.0,,,Hume,-38.0,145.0,Western Metropolitan,3285.0,3043.0,1.0,69.0,350.0,1502.0
Glen Iris,2/10 Osborne Av,2,u,580000.0,VB,hockingstuart,22/07/2017,7.0,3146.0,2.0,1.0,1.0,200.0,62.0,1970.0,Stonnington,-38.0,145.0,Southern Metropolitan,10412.0,3146.0,4.0,135.0,800.0,2941.0
Glen Waverley,2/51 Avonhurst Dr,2,u,656000.0,S,Harcourts,22/07/2017,17.0,3150.0,2.0,1.0,1.0,345.0,120.0,2012.0,Monash,-38.0,145.0,Eastern Metropolitan,15321.0,,,,,
Glen Waverley,1/6 Kirstina Rd,2,u,730000.0,PI,Harcourts,22/07/2017,17.0,3150.0,2.0,1.0,1.0,235.0,,,Monash,-38.0,145.0,Eastern Metropolitan,15321.0,,,,,
Glen Waverley,2/40 The Outlook,4,u,1500000.0,PI,Barry,22/07/2017,17.0,3150.0,4.0,2.0,2.0,248.0,,,Monash,-38.0,145.0,Eastern Metropolitan,15321.0,,,,,
Glen Waverley,25 Walter St,3,h,1800000.0,S,Ray,22/07/2017,17.0,3150.0,3.0,1.0,1.0,729.0,,,Monash,-38.0,145.0,Eastern Metropolitan,15321.0,,,,,
Glen Waverley,2/32 Wilson Rd,3,u,1000000.0,PI,McGrath,22/07/2017,17.0,3150.0,3.0,2.0,2.0,365.0,124.0,1996.0,Monash,-38.0,145.0,Eastern Metropolitan,15321.0,,,,,
Glenroy,4/39 Clovelly Av,2,u,493000.0,S,Biggin,22/07/2017,11.0,3046.0,2.0,1.0,2.0,201.0,201.0,2000.0,Moreland,-38.0,145.0,Northern Metropolitan,8870.0,3046.0,1.0,78.0,600.0,2000.0
Greensborough,23 Bullanoo Ct,3,h,725000.0,S,Buckingham,22/07/2017,16.0,3088.0,3.0,2.0,2.0,672.0,,,Nillumbik,-38.0,145.0,Northern Metropolitan,8524.0,3088.0,1.0,46.0,300.0,1150.0
Hadfield,146 East St,4,h,741000.0,S,Nelson,22/07/2017,11.0,3046.0,4.0,1.0,2.0,652.0,158.0,1960.0,Moreland,-38.0,145.0,Northern Metropolitan,2606.0,3046.0,1.0,78.0,600.0,2000.0
Hadfield,99 Hilton St,3,h,550000.0,S,Eview,22/07/2017,11.0,3046.0,3.0,1.0,2.0,325.0,100.0,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,2606.0,3046.0,1.0,78.0,600.0,2000.0
Hampton,7 Exon St,3,t,1405000.0,S,Buxton,22/07/2017,14.0,3188.0,3.0,2.0,2.0,220.0,139.0,2014.0,Bayside,-38.0,145.0,Southern Metropolitan,5454.0,3188.0,5.0,124.0,668.0,3121.0
Hawthorn East,11/36 Anderson Rd,2,u,520000.0,VB,Thomas,22/07/2017,6.0,3123.0,2.0,1.0,1.0,0.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Heidelberg West,26 Bardia St,2,h,735000.0,S,Harcourts,22/07/2017,9.0,3081.0,2.0,1.0,4.0,600.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2674.0,3081.0,1.0,170.0,400.0,1600.0
Heidelberg West,254 Liberty Pde,4,h,590000.0,S,Haughton,22/07/2017,9.0,3081.0,4.0,2.0,2.0,409.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2674.0,3081.0,1.0,170.0,400.0,1600.0
Highett,9 Barnet St,3,h,1460000.0,S,Whiting,22/07/2017,16.0,3190.0,3.0,2.0,2.0,725.0,,,Bayside,-38.0,145.0,Southern Metropolitan,4794.0,3190.0,3.0,112.0,700.0,2900.0
Highett,10 Haynes St,4,h,1535000.0,S,Thomson,22/07/2017,16.0,3190.0,4.0,2.0,2.0,719.0,719.0,1998.0,Bayside,-38.0,145.0,Southern Metropolitan,4794.0,3190.0,3.0,112.0,700.0,2900.0
Hoppers Crossing,46 Bourke Cr,3,h,520000.0,S,LJ,22/07/2017,18.0,3029.0,3.0,1.0,0.0,609.0,109.0,1986.0,Wyndham,-38.0,145.0,Western Metropolitan,13830.0,3029.0,4.0,98.0,498.0,1915.0
Hoppers Crossing,2 Burge Cr,4,h,650000.0,SP,Triwest,22/07/2017,18.0,3029.0,4.0,2.0,2.0,680.0,205.0,1985.0,Wyndham,-38.0,145.0,Western Metropolitan,13830.0,3029.0,4.0,98.0,498.0,1915.0
Hoppers Crossing,11 Dummett Av,4,h,576000.0,S,hockingstuart,22/07/2017,18.0,3029.0,4.0,2.0,1.0,570.0,,,Wyndham,-38.0,145.0,Western Metropolitan,13830.0,3029.0,4.0,98.0,498.0,1915.0
Ivanhoe,4/75 Green St,2,t,880000.0,S,Miles,22/07/2017,8.0,3079.0,2.0,1.0,2.0,229.0,113.0,2005.0,Banyule,-38.0,145.0,Eastern Metropolitan,5549.0,3079.0,3.0,98.0,625.0,2267.0
Ivanhoe,6/36 Livingstone St,4,t,985000.0,VB,Jellis,22/07/2017,8.0,3079.0,4.0,3.0,2.0,181.0,154.0,2016.0,Banyule,-38.0,145.0,Eastern Metropolitan,5549.0,3079.0,3.0,98.0,625.0,2267.0
Jacana,12 Lorraine Cr,3,h,528000.0,SP,RW,22/07/2017,14.0,3047.0,3.0,1.0,3.0,588.0,92.0,1960.0,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Kealba,15 Bletchley Pl,4,h,590000.0,SP,Nelson,22/07/2017,14.0,3021.0,4.0,2.0,2.0,617.0,,,Brimbank,-38.0,145.0,Western Metropolitan,1202.0,3021.0,1.0,71.0,350.0,1300.0
Keilor East,3 Border Dr,3,h,918000.0,S,Nelson,22/07/2017,12.0,3033.0,3.0,2.0,2.0,669.0,166.0,2000.0,Moonee Valley,-38.0,145.0,Western Metropolitan,5629.0,,,,,
Keilor East,28 Nyah St,3,t,777000.0,S,Brad,22/07/2017,12.0,3033.0,3.0,2.0,1.0,300.0,,1950.0,Moonee Valley,-38.0,145.0,Western Metropolitan,5629.0,,,,,
Keilor East,23 Phillip Rd,4,h,880000.0,S,Barry,22/07/2017,12.0,3033.0,4.0,1.0,1.0,534.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,5629.0,,,,,
Kew,38 Wiltshire Dr,2,u,591000.0,S,Nelson,22/07/2017,5.0,3101.0,2.0,1.0,2.0,0.0,90.0,1887.0,Boroondara,-38.0,145.0,Southern Metropolitan,10331.0,3101.0,1.0,71.0,395.0,1500.0
Kings Park,261 Taylors Rd,3,h,565000.0,S,Ray,22/07/2017,14.0,3021.0,3.0,2.0,3.0,543.0,107.0,1980.0,Brimbank,-38.0,145.0,Western Metropolitan,2878.0,3021.0,1.0,71.0,350.0,1300.0
Lalor,69 Monash St,3,h,560000.0,S,Love,22/07/2017,16.0,3075.0,3.0,1.0,2.0,535.0,104.0,1970.0,Whittlesea,-38.0,145.0,Northern Metropolitan,8279.0,,,,,
Maidstone,7 Churchill Av,3,h,681000.0,SP,Biggin,22/07/2017,6.0,3012.0,3.0,1.0,2.0,523.0,94.0,1950.0,Maribyrnong,-38.0,145.0,Western Metropolitan,3873.0,3012.0,4.0,98.0,700.0,2670.0
Maidstone,33 Richelieu St,2,h,650000.0,S,Sweeney,22/07/2017,6.0,3012.0,2.0,1.0,2.0,249.0,,,Maribyrnong,-38.0,145.0,Western Metropolitan,3873.0,3012.0,4.0,98.0,700.0,2670.0
Malvern East,26 Millewa Av,3,h,1638000.0,S,Fletchers,22/07/2017,8.0,3145.0,3.0,1.0,1.0,697.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,8801.0,3145.0,1.0,53.0,350.0,1500.0
Maribyrnong,7 Cavalry Cct,3,t,640000.0,S,Biggin,22/07/2017,4.0,3032.0,3.0,2.0,2.0,91.0,132.0,2000.0,Maribyrnong,-38.0,145.0,Western Metropolitan,4918.0,3032.0,7.0,94.0,572.0,2156.0
Mill Park,4 Streeton Cct,3,h,725000.0,S,Ray,22/07/2017,18.0,3082.0,3.0,2.0,2.0,602.0,129.0,1980.0,Whittlesea,-38.0,145.0,Northern Metropolitan,10529.0,,,,,
Mitcham,1/17 Milne St,4,t,926000.0,S,Ray,22/07/2017,17.0,3132.0,4.0,3.0,2.0,374.0,170.0,2000.0,Whitehorse,-38.0,145.0,Eastern Metropolitan,6871.0,,,,,
Mount Waverley,1 Therese Av,3,h,1267000.0,S,Ray,22/07/2017,14.0,3149.0,3.0,2.0,4.0,714.0,,,Monash,-38.0,145.0,Eastern Metropolitan,13366.0,3149.0,2.0,115.0,758.0,2850.0
Mount Waverley,4/254 Waverley Rd,2,u,611000.0,S,Win,22/07/2017,14.0,3149.0,2.0,1.0,1.0,161.0,82.0,1970.0,Monash,-38.0,145.0,Eastern Metropolitan,13366.0,3149.0,2.0,115.0,758.0,2850.0
Mulgrave,2 Kinkora Ct,3,h,755000.0,S,Ray,22/07/2017,19.0,3170.0,3.0,2.0,2.0,197.0,132.0,2005.0,Monash,-38.0,145.0,South-Eastern Metropolitan,7113.0,,,,,
Mulgrave,25 Morawa Dr,3,h,862000.0,S,Win,22/07/2017,19.0,3170.0,3.0,2.0,2.0,246.0,3.0,2002.0,Monash,-38.0,145.0,South-Eastern Metropolitan,7113.0,,,,,
Mulgrave,75 Wattle Gr,3,h,815500.0,S,Ray,22/07/2017,19.0,3170.0,3.0,2.0,2.0,434.0,104.0,1960.0,Monash,-38.0,145.0,South-Eastern Metropolitan,7113.0,,,,,
Newport,102 Market St,3,h,1100000.0,VB,Williams,22/07/2017,6.0,3015.0,3.0,2.0,3.0,449.0,154.0,1940.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5498.0,3015.0,3.0,73.0,546.0,2002.0
Niddrie,8 Goble St,4,h,1130000.0,SP,Nelson,22/07/2017,10.0,3042.0,4.0,2.0,2.0,650.0,163.0,1975.0,Moonee Valley,-38.0,145.0,Western Metropolitan,2291.0,3042.0,4.0,81.0,535.0,1801.0
Niddrie,64 Muriel St,4,h,1006000.0,S,Brad,22/07/2017,10.0,3042.0,4.0,2.0,1.0,270.0,179.0,2008.0,Moonee Valley,-38.0,145.0,Western Metropolitan,2291.0,3042.0,4.0,81.0,535.0,1801.0
Northcote,19 Charles St,3,h,1290000.0,PI,McGrath,22/07/2017,5.0,3070.0,3.0,2.0,1.0,196.0,,1910.0,Darebin,-38.0,145.0,Northern Metropolitan,11364.0,,,,,
Northcote,31 Gladstone Av,3,h,1335000.0,S,Nelson,22/07/2017,5.0,3070.0,3.0,1.0,1.0,390.0,112.0,1920.0,Darebin,-38.0,145.0,Northern Metropolitan,11364.0,,,,,
Oakleigh South,44 Golf Rd,4,h,1390000.0,S,Buxton,22/07/2017,16.0,3167.0,4.0,2.0,2.0,558.0,243.0,2010.0,Monash,-38.0,145.0,South-Eastern Metropolitan,3692.0,,,,,
Pascoe Vale,16/43 Arndt Rd,2,u,541000.0,S,Nelson,22/07/2017,8.0,3044.0,2.0,1.0,1.0,133.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7485.0,3044.0,1.0,180.0,1050.0,3800.0
Pascoe Vale,1A Braeside St,2,t,510000.0,PI,Nelson,22/07/2017,8.0,3044.0,2.0,1.0,1.0,129.0,88.0,2012.0,Moreland,-38.0,145.0,Northern Metropolitan,7485.0,3044.0,1.0,180.0,1050.0,3800.0
Pascoe Vale,3/25 Devon Rd,2,u,550000.0,SP,Rendina,22/07/2017,8.0,3044.0,2.0,1.0,1.0,164.0,81.0,2008.0,Moreland,-38.0,145.0,Northern Metropolitan,7485.0,3044.0,1.0,180.0,1050.0,3800.0
